Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,avg_charges,total services,engagement_score,charge_ratio
0,0,0,1,0,0,24.4,24.4,0,61,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.2,0,1,0.9606299212598425
0,0,0,3,1,1,65.25,209.9,0,43,2562,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,52.475,2,4,0.30938833570412516
0,0,0,13,1,1,50.55,610.75,0,29,5530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,43.625,1,4,0.08263179403351041
0,0,0,1,1,1,70.7,70.7,0,28,4056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35.35,0,2,0.9860529986052998
0,1,1,4,1,0,45.25,155.35,0,57,2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31.07,0,1,0.28941477454429165
0,0,0,2,1,1,70.3,144.0,0,37,2980,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,48.0,0,2,0.48482758620689653
0,1,0,72,1,1,108.95,7875.0,0,21,5758,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,4,107.87671232876713,5,10,0.01383316404266125
0,1,1,37,1,0,26.45,911.6,0,72,5359,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,3,23.989473684210527,0,3,0.02898312513697129
0,0,0,23,1,1,19.65,478.1,0,58,5916,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,19.920833333333334,0,3,0.04101440200375704
0,1,1,42,1,1,19.05,761.85,0,80,5091,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,3,17.717441860465115,0,4,0.024972143933931965
0,0,0,32,1,0,74.75,2282.95,0,66,2830,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,69.18030303030302,3,6,0.03272838722388844
0,1,1,22,1,1,75.8,1615.1,0,37,4479,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70.22173913043478,0,3,0.04690303817833055
0,1,0,42,0,1,25.1,1097.15,0,57,4959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,25.51511627906977,0,4,0.02285662250147976
0,0,0,8,1,0,44.45,369.3,0,65,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41.03333333333333,0,1,0.12003780718336485
0,1,1,65,1,1,104.3,6725.3,0,76,4997,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,4,101.89848484848486,4,9,0.01550629618066396
0,1,1,70,1,1,89.0,6293.2,0,46,5650,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,4,88.63661971830986,6,11,0.01414000190651711
0,0,1,22,1,0,20.15,432.5,0,78,2722,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,2,18.804347826086957,0,2,0.04648212226066897
0,1,1,67,0,0,36.15,2434.45,0,39,6314,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,35.80073529411764,2,6,0.014843252786959289
0,0,0,25,1,1,19.2,532.1,0,23,2159,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,3,20.465384615384615,0,4,0.03601575689364096
0,1,0,20,1,0,19.25,375.25,0,68,4137,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,17.86904761904762,0,2,0.05116279069767442
0,0,1,2,1,1,61.2,125.95,0,31,5056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,41.983333333333334,2,4,0.4820795588814494
0,0,0,51,1,0,20.45,1042.65,0,65,6097,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,20.05096153846154,0,4,0.019594691706989888
0,1,1,46,0,0,35.05,1620.25,0,33,4829,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34.473404255319146,2,5,0.02161912104857363
0,0,1,13,1,0,44.0,659.35,0,24,5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,47.096428571428575,0,2,0.06663133186946316
0,1,1,26,1,0,50.35,1285.8,0,48,3386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,47.62222222222222,1,4,0.03912806963009015
0,0,1,19,1,1,20.0,377.55,0,31,5188,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,2,18.8775,0,3,0.05283317923656056
0,1,0,72,1,1,86.4,6058.95,0,27,6114,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,4,82.99931506849315,5,10,0.014257543379070786
1,0,0,18,1,1,58.4,964.9,0,54,2812,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,50.78421052631579,2,5,0.060461745522310796
0,0,0,24,1,1,94.1,2322.85,0,69,3192,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,92.914,2,5,0.040493147148051724
0,1,0,46,1,1,108.9,4854.3,0,45,5119,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,3,103.28297872340426,5,9,0.022429098098984614
1,0,0,72,1,1,107.4,7748.75,0,56,5294,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,4,106.1472602739726,5,10,0.013858511564889191
1,1,0,70,1,1,90.85,6470.1,0,64,5129,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,91.1281690140845,2,7,0.014039344160961814
0,0,0,2,1,0,19.9,57.4,0,40,2822,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,19.133333333333333,0,1,0.3407534246575342
0,1,0,31,1,1,66.4,2019.8,0,79,3282,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,63.11875,3,7,0.03285827395091053
0,1,1,16,1,0,100.7,1522.7,0,72,3337,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,89.57058823529412,4,6,0.06608912515587058
0,0,1,52,1,0,25.6,1334.5,0,76,5662,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,25.17924528301887,0,4,0.019168850617746164
0,1,1,13,1,1,19.85,252.0,0,31,2928,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2,18.0,0,3,0.07845849802371542
0,0,0,35,1,0,20.75,700.45,0,67,4261,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,3,19.456944444444446,0,3,0.029581581010763417
0,0,0,59,1,0,95.8,5655.45,0,45,5470,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,4,94.2575,3,7,0.01693641771782655
0,1,0,72,1,1,94.65,6747.35,0,20,5943,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4,92.42945205479452,3,8,0.014025650714619128
0,1,0,49,1,0,106.65,5174.35,0,57,5948,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,4,103.48700000000001,5,9,0.020607301921609165
0,0,0,2,1,1,45.85,105.6,0,65,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35.199999999999996,0,2,0.4301125703564728
1,0,0,21,1,1,104.35,2271.85,0,22,4934,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2,103.26590909090909,4,7,0.045911520777877995
1,0,0,54,0,1,55.45,2966.95,0,58,4521,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,4,53.94454545454545,4,9,0.018682929294630977
0,0,0,1,1,0,61.15,61.15,0,28,4592,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30.575,2,3,0.9839098954143202
0,0,0,6,1,1,78.95,494.95,0,35,4093,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,70.70714285714286,2,4,0.15918943441879221
0,0,1,49,1,1,109.2,5290.45,0,44,6005,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,4,105.809,5,10,0.020637065454648537
0,1,1,56,1,1,61.3,3346.8,0,72,4173,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,58.71578947368421,3,8,0.018310532289861996
1,0,0,56,1,1,96.85,5219.65,0,57,5679,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,91.57280701754385,3,8,0.01855132981525289
0,1,1,6,0,0,40.55,217.5,0,30,2866,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,31.071428571428573,3,4,0.18558352402745995
0,0,0,32,1,0,19.8,607.7,0,38,4636,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,3,18.415151515151518,0,3,0.03252833908329226
0,1,1,50,1,1,108.25,5431.4,0,71,4972,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,4,106.49803921568626,5,10,0.019926735881010234
0,1,1,58,1,1,105.05,6004.85,0,75,5870,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,4,101.7771186440678,4,9,0.017491279335980752
0,1,1,65,1,1,90.45,5957.9,0,25,5509,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,4,90.27121212121212,6,11,0.015178975985500682
0,0,0,64,1,1,86.4,5442.05,0,33,6474,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,83.72384615384615,6,11,0.015873453302835728
0,1,0,66,1,0,66.9,4370.25,0,61,5546,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,65.2276119402985,3,7,0.015304546754360882
0,1,0,38,1,1,110.7,4428.6,0,60,5461,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,3,113.55384615384617,5,9,0.024990969839263136
0,1,0,20,1,1,20.0,416.45,0,71,3585,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,19.83095238095238,0,3,0.047909929332854234
1,0,0,64,1,0,102.1,6688.1,0,47,6100,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,4,102.89384615384616,4,8,0.01526363785860579
0,0,0,60,1,1,70.15,4224.7,0,62,4260,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,4,69.25737704918032,4,9,0.01660079986747758
0,1,1,50,1,1,80.05,4042.2,0,26,5823,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,4,79.25882352941176,5,10,0.019798674317372377
0,1,0,72,0,1,49.2,3580.95,0,33,4700,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,4,49.05410958904109,4,9,0.013735535113555467
0,1,0,60,1,1,20.5,1198.8,0,63,5848,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,19.652459016393443,0,5,0.017086181030171697
0,0,0,46,0,0,38.25,1755.35,0,73,2653,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3,37.34787234042553,3,6,0.02177811939533692
0,1,1,69,0,1,54.95,3772.5,0,23,4175,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,4,53.892857142857146,4,9,0.014562077646747053
1,0,0,31,1,1,96.6,2877.95,0,40,3364,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,89.9359375,3,7,0.033553899859323714
0,1,1,19,1,0,19.9,357.7,0,29,5964,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,17.884999999999998,0,2,0.055478115416782825
0,1,1,71,1,0,19.9,1397.3,0,53,6015,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,19.406944444444445,0,4,0.014231566902667525
0,1,0,12,1,1,84.6,959.9,0,31,2499,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,73.83846153846153,3,5,0.08804246019356853
0,0,0,44,1,1,85.25,3704.15,0,57,2292,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,3,82.31444444444445,5,9,0.02300851517482423
0,1,1,56,1,0,81.25,4620.4,0,62,5907,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,4,81.05964912280702,5,9,0.01758125243432726
0,1,0,72,1,1,115.5,8312.75,0,44,4697,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,4,113.87328767123287,6,11,0.013892647722147046
0,0,0,11,1,1,79.0,929.3,0,33,3885,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.44166666666666,1,3,0.08491884338385468
1,1,0,15,1,1,94.65,1285.05,0,70,5868,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2,80.315625,3,6,0.07359744955483846
0,0,0,72,1,1,20.8,1521.2,0,57,4626,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,20.838356164383562,0,5,0.013664433057416896
0,1,0,56,1,0,59.5,3389.25,0,71,5477,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,59.46052631578947,2,6,0.017550328146891822
1,0,0,64,1,1,20.05,1198.05,0,44,4309,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,18.431538461538462,0,5,0.016721571243901424
0,1,0,34,1,1,100.45,3414.65,0,42,3744,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,97.56142857142858,3,7,0.02940875089660826
0,0,0,35,1,0,20.6,754.0,0,70,2858,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,3,20.944444444444443,0,3,0.02728476821192053
0,0,0,22,1,0,20.3,467.15,0,55,2768,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,20.31086956521739,0,2,0.04336217024457973
0,0,0,9,0,0,39.55,373.0,0,67,3755,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,37.3,3,4,0.10574866310160427
0,0,0,23,1,0,20.45,481.1,0,43,3434,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,20.045833333333334,0,2,0.04241858535573532
0,1,0,68,1,0,25.25,1728.2,0,70,4571,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,25.046376811594204,0,4,0.014602128151746472
0,1,0,33,1,0,91.25,2964.05,0,57,3296,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,87.1779411764706,2,5,0.0307751977201059
0,0,0,31,1,1,72.45,2156.25,0,77,3175,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,67.3828125,5,9,0.03358442461467146
0,0,0,56,1,0,19.7,1051.9,0,56,4831,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,18.454385964912284,0,4,0.01871022889163263
0,1,1,66,1,1,75.1,5013.0,0,23,6123,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,4,74.82089552238806,5,10,0.014978061428001595
0,1,1,72,1,0,25.0,1738.9,0,41,4275,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,23.82054794520548,0,4,0.014368641875969883
1,0,0,34,1,0,69.15,2275.1,0,63,4478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,65.00285714285714,0,3,0.030380914722551736
0,1,1,58,1,1,91.55,5511.65,0,49,6423,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,4,93.41779661016949,3,8,0.01660725785239404
0,0,0,37,0,0,35.8,1316.9,0,68,5658,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,34.65526315789474,1,4,0.027164428257075646
0,0,0,71,1,1,113.15,7993.3,0,35,4955,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,111.01805555555556,6,11,0.0141538346071576
0,1,1,1,1,0,19.85,19.85,0,20,2618,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,9.925,0,1,0.9520383693045563
1,1,1,71,1,0,19.8,1388.45,0,69,5819,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,19.28402777777778,0,4,0.014250242901867646
0,1,1,35,1,0,19.9,666.0,0,30,2334,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,3,18.5,0,3,0.029835082458770614
0,1,1,6,1,0,19.7,94.45,0,51,4122,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,13.492857142857144,0,1,0.20639078051335777
0,1,1,69,1,0,59.1,4134.7,0,71,5846,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,4,59.067142857142855,3,7,0.014290204802089127
0,1,0,53,1,1,91.15,4862.5,0,44,6439,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,4,90.04629629629629,2,7,0.01874164696206436
0,1,0,5,1,1,68.95,351.5,0,57,5536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,58.583333333333336,0,2,0.19560283687943264
0,0,1,2,1,0,51.55,106.2,0,72,4057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35.4,1,2,0.48087686567164173
0,0,1,62,1,1,24.4,1413.0,0,66,4889,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,22.428571428571427,0,5,0.017256011315417256
0,1,0,19,1,1,96.8,1743.05,0,66,3249,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,87.1525,3,6,0.055502995900346894
0,0,0,9,1,0,70.05,657.5,0,63,3522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,65.75,0,1,0.10637813211845103
0,0,0,53,1,0,19.5,1050.5,0,57,5625,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,19.453703703703702,0,4,0.018544935805991442
0,0,0,5,1,0,78.75,426.35,0,66,2610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,71.05833333333334,1,2,0.18427518427518427
1,1,1,71,1,0,69.2,4982.5,0,65,5546,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,4,69.20138888888889,3,7,0.013885823216614829
0,0,0,1,1,1,19.55,19.55,0,58,5607,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,9.775,0,2,0.9513381995133819
0,0,0,72,1,1,103.65,7634.8,0,63,6088,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,4,104.58630136986302,4,9,0.013574216192147517
0,1,0,4,1,0,54.7,235.05,0,37,3475,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47.010000000000005,2,3,0.23173056555814447
0,0,0,59,1,0,54.15,3116.15,0,64,4293,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,51.935833333333335,1,5,0.017371637553534477
1,1,0,31,1,1,84.85,2633.4,0,30,5603,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,82.29375,1,5,0.03220847251746128
0,1,0,3,1,0,20.0,49.65,0,44,3985,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,12.4125,0,1,0.39486673247778875
0,1,0,49,1,1,99.25,4920.8,0,43,4995,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,4,98.416,4,9,0.020165386647161606
0,0,0,2,1,0,19.35,46.35,0,52,5863,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,15.450000000000001,0,1,0.40865892291446676
0,1,0,55,1,1,94.75,5276.1,0,63,6021,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,4,94.21607142857144,3,8,0.017954937370904474
0,1,1,72,1,1,114.05,8289.2,0,72,6254,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,113.55068493150686,6,11,0.013757207305010734
1,0,0,36,1,1,74.9,2659.45,0,23,5041,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71.87702702702703,0,4,0.028153131988949243
0,1,1,10,1,1,19.8,196.75,0,49,3196,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,17.886363636363637,0,2,0.10012642225031607
0,1,1,72,1,0,80.85,5824.75,0,56,6317,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,4,79.79109589041096,5,9,0.013878041453890056
0,0,0,28,1,0,54.65,1517.5,0,73,3185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,52.327586206896555,2,5,0.035989463286137634
0,1,0,38,1,0,91.7,3479.05,0,36,3676,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,89.20641025641027,2,5,0.026350196117871868
0,0,0,61,1,1,118.6,7365.7,0,76,5536,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,4,118.8016129032258,6,11,0.016099474663010573
0,1,1,52,1,0,24.55,1331.05,0,28,5535,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,25.114150943396226,0,4,0.018430239105138697
0,0,0,67,1,1,19.45,1195.95,0,57,5343,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,4,17.587500000000002,0,5,0.016249634487656126
0,0,1,34,1,1,116.15,3946.9,0,46,5104,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,3,112.76857142857143,6,10,0.02942070467843664
0,0,0,54,1,0,80.6,4299.95,0,53,4231,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,4,78.18090909090908,5,9,0.018740045803834038
0,1,0,1,1,1,20.3,20.3,0,54,4215,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,10.15,0,2,0.9530516431924883
0,0,1,46,1,1,99.8,4391.25,0,46,2405,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,93.43085106382979,4,8,0.022721839603847684
0,1,1,55,1,1,75.0,4213.9,0,65,5011,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,4,75.24821428571428,4,9,0.01779401646539657
0,0,0,1,1,0,19.9,19.9,0,54,5057,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,9.95,0,1,0.9521531100478469
1,1,0,64,1,0,80.3,5017.7,0,34,4270,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,77.19538461538461,2,6,0.016000159403829678
0,1,0,58,1,1,84.3,4916.4,0,69,5724,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,4,83.32881355932203,5,10,0.01714320575914101
0,1,0,56,0,1,54.05,2959.8,0,27,6445,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,4,51.92631578947369,4,9,0.018255201296946768
0,1,1,72,1,1,104.9,7559.55,0,35,5169,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,4,103.5554794520548,5,10,0.01387465197637738
1,1,0,72,1,1,97.25,7133.1,0,69,6156,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,4,97.71369863013699,3,8,0.013631712479499866
0,0,0,22,1,0,83.05,1799.3,0,59,5357,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,78.2304347826087,1,3,0.0461312003554963
0,0,0,39,0,0,41.1,1597.05,0,42,3618,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,39.926249999999996,3,6,0.025718844842151374
0,0,0,12,1,1,45.0,524.35,0,35,4998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.33461538461539,0,2,0.08565718092700104
0,1,0,54,1,1,74.55,4191.45,0,59,4544,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4,76.20818181818181,4,9,0.017781965199346446
0,0,0,18,0,1,40.2,711.95,0,48,4624,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,37.47105263157895,3,6,0.05638544077424784
0,1,0,32,1,0,70.5,2201.75,0,61,5870,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,3,66.71969696969697,4,7,0.032005447735784814
0,0,0,41,1,1,19.75,806.95,0,39,5678,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,3,19.21309523809524,0,4,0.024444581966705858
0,1,1,67,1,0,24.65,1620.45,0,62,4444,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,23.83014705882353,0,4,0.015202442258472353
0,1,0,65,1,1,104.25,6812.95,0,70,5089,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4,103.22651515151514,4,9,0.015299495887113936
0,0,0,25,1,1,78.35,1837.9,0,63,4855,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,70.68846153846154,5,9,0.04260699331121866
0,1,0,67,1,1,109.7,7344.45,0,24,4017,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,4,108.00661764705882,5,10,0.014934415182187613
1,0,0,43,0,1,33.45,1500.25,0,79,4757,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,34.09659090909091,2,6,0.02228143213988343
0,0,0,24,1,1,94.6,2283.15,0,42,3667,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,91.32600000000001,3,6,0.041415843968215744
